"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000182810",109.0313,-0.0173754,0.1754006,-0.09906126,0.9210896,0.9471992,"DDX28","55794","DEAD-box helicase 28"
"ENSG00000117013",0.6469093,-0.2154298,2.176371,-0.09898577,0.9211496,0.9471992,"KCNQ4","9132","potassium voltage-gated channel subfamily Q member 4"
"ENSG00000228727",0.6469093,-0.2154298,2.176371,-0.09898577,0.9211496,0.9471992,"SAPCD1","401251","suppressor APC domain containing 1"
"ENSG00000131771",0.6469093,-0.2154298,2.176371,-0.09898577,0.9211496,0.9471992,"PPP1R1B","84152","protein phosphatase 1 regulatory inhibitor subunit 1B"
"ENSG00000147804",39.69041,-0.02819133,0.2851531,-0.09886383,0.9212464,0.9472002,"SLC39A4","55630","solute carrier family 39 member 4"
"ENSG00000235034",3.899841,-0.08837037,0.8949757,-0.09874052,0.9213443,0.9472002,"C19orf81","342918","chromosome 19 open reading frame 81"
"ENSG00000265190",1.502221,0.1391085,1.409745,0.09867636,0.9213952,0.9472002,"ANXA8","653145","annexin A8"
"ENSG00000148200",6.129847,0.07619212,0.7722722,0.09865967,0.9214085,0.9472002,"NR6A1","2649","nuclear receptor subfamily 6 group A member 1"
"ENSG00000267127",2.026135,-0.1261121,1.28164,-0.09839906,0.9216154,0.9473061,NA,NA,NA
"ENSG00000164048",99.99023,0.01766233,0.1795546,0.09836748,0.9216405,0.9473061,"ZNF589","51385","zinc finger protein 589"
"ENSG00000197106",46.36171,-0.02546143,0.2598903,-0.0979699,0.9219562,0.9474677,"SLC6A17","388662","solute carrier family 6 member 17"
"ENSG00000158089",0.5988705,-0.2277222,2.327387,-0.09784461,0.9220557,0.9474677,"GALNT14","79623","polypeptide N-acetylgalactosaminyltransferase 14"
"ENSG00000170837",0.5988705,-0.2277222,2.327387,-0.09784461,0.9220557,0.9474677,"GPR27","2850","G protein-coupled receptor 27"
"ENSG00000254732",0.5988705,-0.2277222,2.327387,-0.09784461,0.9220557,0.9474677,NA,NA,NA
"ENSG00000164946",0.8457795,0.1987444,2.038269,0.09750643,0.9223242,0.9476773,"FREM1","158326","FRAS1 related extracellular matrix 1"
"ENSG00000006576",1706.153,0.005682206,0.05836827,0.09735093,0.9224477,0.947697,"PHTF2","57157","putative homeodomain transcription factor 2"
"ENSG00000115718",2.253376,-0.1121145,1.15202,-0.09731985,0.9224724,0.947697,"PROC","5624","protein C, inactivator of coagulation factors Va and VIIIa"
"ENSG00000174567",0.8391966,0.3837894,3.947527,0.09722275,0.9225495,0.9477099,"GOLT1A","127845","golgi transport 1A"
"ENSG00000164074",83.69044,0.01992395,0.2053309,0.09703339,0.9226999,0.9477981,"ABHD18","80167","abhydrolase domain containing 18"
"ENSG00000025772",1332.035,-0.00589793,0.06099759,-0.09669119,0.9229716,0.94798,"TOMM34","10953","translocase of outer mitochondrial membrane 34"
"ENSG00000182575",2.692126,-0.1053078,1.089602,-0.09664792,0.923006,0.94798,"NXPH3","11248","neurexophilin 3"
"ENSG00000166337",559.8093,-0.008010398,0.08305349,-0.09644866,0.9231642,0.9480763,"TAF10","6881","TATA-box binding protein associated factor 10"
"ENSG00000172456",76.85913,-0.01994647,0.2073082,-0.09621649,0.9233486,0.9481993,"FGGY","55277","FGGY carbohydrate kinase domain containing"
"ENSG00000188981",1.423216,0.1373346,1.439487,0.09540523,0.923993,0.9487779,"MSANTD1","345222","Myb/SANT DNA binding domain containing 1"
"ENSG00000151461",845.9945,-0.006487418,0.06804191,-0.09534444,0.9240412,0.9487779,"UPF2","26019","UPF2, regulator of nonsense mediated mRNA decay"
"ENSG00000187627",1.179861,0.1544362,1.628283,0.09484605,0.9244371,0.9491181,"RGPD1","400966","RANBP2-like and GRIP domain containing 1"
"ENSG00000102003",3.145811,-0.09911935,1.046081,-0.09475302,0.924511,0.9491276,"SYP","6855","synaptophysin"
"ENSG00000158714",0.7977406,0.1978795,2.093428,0.09452412,0.9246928,0.9492465,"SLAMF8","56833","SLAM family member 8"
"ENSG00000187187",33.34331,0.02858904,0.3029725,0.09436182,0.9248217,0.9492465,"ZNF546","339327","zinc finger protein 546"
"ENSG00000149294",0.7259136,-0.1985016,2.104484,-0.09432319,0.9248524,0.9492465,"NCAM1","4684","neural cell adhesion molecule 1"
"ENSG00000011052",0.9617463,-0.1721011,1.82539,-0.09428183,0.9248853,0.9492465,"NME1-NME2","654364","NME1-NME2 readthrough"
"ENSG00000075073",4.666469,0.07684242,0.8157984,0.09419291,0.9249559,0.9492527,"TACR2","6865","tachykinin receptor 2"
"ENSG00000166278",1.917529,0.1259609,1.339937,0.09400513,0.9251051,0.9493394,"C2","717","complement C2"
"ENSG00000163430",28868.61,0.003387064,0.03612009,0.09377231,0.92529,0.9494629,"FSTL1","11167","follistatin like 1"
"ENSG00000002822",558.87,0.007601264,0.08129776,0.09349906,0.9255071,0.9496193,"MAD1L1","8379","mitotic arrest deficient 1 like 1"
"ENSG00000184924",131.8244,0.01484709,0.1594248,0.09312914,0.925801,0.9498545,"PTRHD1","391356","peptidyl-tRNA hydrolase domain containing 1"
"ENSG00000168939",38.37521,-0.02863209,0.3078162,-0.09301683,0.9258902,0.9498797,"SPRY3","10251","sprouty RTK signaling antagonist 3"
"ENSG00000131981",2027.204,-0.004950436,0.05331032,-0.09286076,0.9260142,0.9498896,"LGALS3","3958","galectin 3"
"ENSG00000006432",32.4284,-0.02933713,0.3159905,-0.09284181,0.9260292,0.9498896,"MAP3K9","4293","mitogen-activated protein kinase kinase kinase 9"
"ENSG00000133083",1.306642,-0.142012,1.537051,-0.09239253,0.9263862,0.9501581,"DCLK1","9201","doublecortin like kinase 1"
"ENSG00000155158",217.8796,-0.0117195,0.1269038,-0.09234949,0.9264204,0.9501581,"TTC39B","158219","tetratricopeptide repeat domain 39B"
"ENSG00000092529",1.009785,-0.1673881,1.81952,-0.09199572,0.9267014,0.9503455,"CAPN3","825","calpain 3"
"ENSG00000135821",1257.341,0.005791815,0.06298414,0.09195672,0.9267324,0.9503455,"GLUL","2752","glutamate-ammonia ligase"
"ENSG00000149577",926.6002,-0.006390598,0.06966112,-0.09173837,0.9269059,0.9504571,"SIDT2","51092","SID1 transmembrane family member 2"
"ENSG00000163624",2.175735,0.1083967,1.192301,0.09091384,0.9275611,0.9510625,"CDS1","1040","CDP-diacylglycerol synthase 1"
"ENSG00000158113",4.440054,-0.07574783,0.8344678,-0.09077383,0.9276723,0.9511022,"LRRC43","254050","leucine rich repeat containing 43"
"ENSG00000120729",1.100856,0.1516823,1.672312,0.09070214,0.9277293,0.9511022,"MYOT","9499","myotilin"
"ENSG00000047634",161.8356,0.01276357,0.1412963,0.09033197,0.9280234,0.9513373,"SCML1","6322","Scm polycomb group protein like 1"
"ENSG00000146094",42.1493,0.02571003,0.2850653,0.09018998,0.9281363,0.9513866,"DOK3","79930","docking protein 3"
"ENSG00000179029",52.40537,-0.02187085,0.243443,-0.0898397,0.9284146,0.9515584,"TMEM107","84314","transmembrane protein 107"
"ENSG00000178573",3.690798,0.0841927,0.9373898,0.08981611,0.9284333,0.9515584,"MAF","4094","MAF bZIP transcription factor"
"ENSG00000267281",3.141197,0.0911722,1.022225,0.08918993,0.928931,0.9519943,NA,NA,NA
"ENSG00000127481",5704.541,0.003804782,0.04269388,0.08911773,0.9289883,0.9519943,"UBR4","23352","ubiquitin protein ligase E3 component n-recognin 4"
"ENSG00000138459",458.4145,-0.008183407,0.09203821,-0.08891315,0.9291509,0.9520945,"SLC35A5","55032","solute carrier family 35 member A5"
"ENSG00000266967",6.654101,-0.06195763,0.7018438,-0.08827837,0.9296554,0.952545,"AARSD1","80755","alanyl-tRNA synthetase domain containing 1"
"ENSG00000279232",3.928801,0.07712539,0.8757523,0.08806758,0.929823,0.9526503,NA,NA,NA
"ENSG00000196581",2.519267,-0.1020732,1.160984,-0.08791954,0.9299406,0.9527044,"AJAP1","55966","adherens junctions associated protein 1"
"ENSG00000175387",1041.495,0.00578891,0.06607179,0.08761545,0.9301823,0.9528855,"SMAD2","4087","SMAD family member 2"
"ENSG00000249884",1.545604,-0.1279508,1.462868,-0.08746571,0.9303013,0.952941,"RNF103-CHMP3","100526767","RNF103-CHMP3 readthrough"
"ENSG00000167995",33.86162,-0.0263354,0.3018937,-0.08723403,0.9304855,0.9530632,"BEST1","7439","bestrophin 1"
"ENSG00000130208",2.208466,-0.1054614,1.213677,-0.0868941,0.9307557,0.9532127,"APOC1","341","apolipoprotein C1"
"ENSG00000185482",4.906257,-0.0712433,0.8199524,-0.08688712,0.9307612,0.9532127,"STAC3","246329","SH3 and cysteine rich domain 3"
"ENSG00000156735",519.3186,-0.007407129,0.08572263,-0.0864081,0.931142,0.9535362,"BAG4","9530","BCL2 associated athanogene 4"
"ENSG00000228146",2.27262,-0.09907859,1.150683,-0.08610419,0.9313836,0.9536003,"CASP16P","197350","caspase 16, pseudogene"
"ENSG00000120262",16.13886,0.03728648,0.4333274,0.08604688,0.9314291,0.9536003,"CCDC170","80129","coiled-coil domain containing 170"
"ENSG00000128191",578.4726,-0.006815294,0.07923952,-0.08600878,0.9314594,0.9536003,"DGCR8","54487","DGCR8, microprocessor complex subunit"
"ENSG00000110344",1060.258,0.005385792,0.06262356,0.08600264,0.9314643,0.9536003,"UBE4A","9354","ubiquitination factor E4A"
"ENSG00000177954",4259.302,0.003589163,0.0424405,0.0845693,0.9326038,0.9547003,"RPS27","6232","ribosomal protein S27"
"ENSG00000163319",123.7896,0.01369542,0.1623202,0.08437288,0.93276,0.9547297,"MRPS18C","51023","mitochondrial ribosomal protein S18C"
"ENSG00000243056",1.0259,-0.1464155,1.735403,-0.08436972,0.9327625,0.9547297,"EIF4EBP3","8637","eukaryotic translation initiation factor 4E binding protein 3"
"ENSG00000260097",6.546188,0.06106205,0.7272525,0.08396265,0.9330861,0.9549944,"SPDYE6","729597","speedy/RINGO cell cycle regulator family member E6"
"ENSG00000160471",1.272809,0.1397036,1.667549,0.08377782,0.9332331,0.9550783,"COX6B2","125965","cytochrome c oxidase subunit 6B2"
"ENSG00000114670",37.15376,-0.02408483,0.2877776,-0.08369251,0.9333009,0.9550812,"NEK11","79858","NIMA related kinase 11"
"ENSG00000184923",3.735412,-0.07487408,0.8979941,-0.08337926,0.93355,0.9552576,"NUTM2A","728118","NUT family member 2A"
"ENSG00000005884",6978.658,-0.003670574,0.04405808,-0.08331218,0.9336033,0.9552576,"ITGA3","3675","integrin subunit alpha 3"
"ENSG00000176125",17.28896,0.03527207,0.4240974,0.08316973,0.9337166,0.9553069,"UFSP1","402682","UFM1 specific peptidase 1 (inactive)"
"ENSG00000125492",0.6810042,-0.1946413,2.347261,-0.08292274,0.933913,0.9553917,"BARHL1","56751","BarH like homeobox 1"
"ENSG00000091831",3.020391,-0.08979654,1.08329,-0.08289245,0.9339371,0.9553917,"ESR1","2099","estrogen receptor 1"
"ENSG00000087302",1740.601,-0.004457212,0.05381799,-0.08282011,0.9339946,0.9553917,"RTRAF","51637","RNA transcription, translation and transport factor"
"ENSG00000038945",10.64561,-0.04585152,0.5546027,-0.08267453,0.9341103,0.9554436,"MSR1","4481","macrophage scavenger receptor 1"
"ENSG00000127366",2.411384,-0.09864958,1.198505,-0.08231055,0.9343998,0.9556731,"TAS2R5","54429","taste 2 receptor member 5"
"ENSG00000138468",166.2097,0.01213374,0.147614,0.08219914,0.9344884,0.9556972,"SENP7","57337","SUMO specific peptidase 7"
"ENSG00000183798",1.527886,0.115255,1.404501,0.08206119,0.9345981,0.9557428,"EMILIN3","90187","elastin microfibril interfacer 3"
"ENSG00000121858",1.921465,-0.1096414,1.337794,-0.08195692,0.934681,0.9557611,"TNFSF10","8743","TNF superfamily member 10"
"ENSG00000133393",632.1211,-0.006395808,0.07845736,-0.08151954,0.9350288,0.9560502,"FOPNL","123811","FGFR1OP N-terminal like"
"ENSG00000198874",307.443,-0.008980622,0.1105281,-0.08125192,0.9352416,0.9561572,"TYW1","55253","tRNA-yW synthesizing protein 1 homolog"
"ENSG00000180875",460.4226,0.007737141,0.09529552,0.08119102,0.93529,0.9561572,"GREM2","64388","gremlin 2, DAN family BMP antagonist"
"ENSG00000149243",22.09291,-0.03062119,0.3773758,-0.08114242,0.9353287,0.9561572,"KLHL35","283212","kelch like family member 35"
"ENSG00000130165",721.593,-0.006074012,0.07502273,-0.08096229,0.9354719,0.9561796,"ELOF1","84337","elongation factor 1 homolog"
"ENSG00000177291",0.9019862,-0.1504333,1.858322,-0.08095115,0.9354808,0.9561796,"GJD4","219770","gap junction protein delta 4"
"ENSG00000049089",24.58818,0.02912984,0.3610211,0.08068734,0.9356906,0.9562887,"COL9A2","1298","collagen type IX alpha 2 chain"
"ENSG00000164181",0.9809905,-0.1415458,1.754992,-0.08065325,0.9357177,0.9562887,"ELOVL7","79993","ELOVL fatty acid elongase 7"
"ENSG00000107282",337.6439,-0.008081053,0.1005012,-0.0804075,0.9359132,0.9564219,"APBA1","320","amyloid beta precursor protein binding family A member 1"
"ENSG00000156427",3.909557,0.06985386,0.8794006,0.07943349,0.9366878,0.9570843,"FGF18","8817","fibroblast growth factor 18"
"ENSG00000135637",89.74273,0.01563804,0.1968817,0.07942862,0.9366917,0.9570843,"CCDC142","84865","coiled-coil domain containing 142"
"ENSG00000169962",5.840918,0.05829105,0.7356772,0.07923454,0.9368461,0.9571755,"TAS1R3","83756","taste 1 receptor member 3"
"ENSG00000124657",1.029029,-0.1370562,1.733908,-0.07904466,0.9369971,0.9571966,"OR2B6","26212","olfactory receptor family 2 subfamily B member 6"
"ENSG00000141750",1.029029,-0.1370562,1.733908,-0.07904466,0.9369971,0.9571966,"STAC2","342667","SH3 and cysteine rich domain 2"
"ENSG00000162755",4.180749,0.06950422,0.8834464,0.07867395,0.937292,0.9572439,"KLHDC9","126823","kelch domain containing 9"
"ENSG00000132361",1453.383,-0.004585731,0.05846881,-0.07843038,0.9374857,0.9572439,"CLUH","23277","clustered mitochondria homolog"
"ENSG00000172139",0.6661535,-0.1688497,2.157845,-0.07824923,0.9376298,0.9572439,"SLC9C1","285335","solute carrier family 9 member C1"
"ENSG00000065609",0.6661535,-0.1688497,2.157845,-0.07824923,0.9376298,0.9572439,"SNAP91","9892","synaptosome associated protein 91"
"ENSG00000183801",0.6661535,-0.1688497,2.157845,-0.07824923,0.9376298,0.9572439,"OLFML1","283298","olfactomedin like 1"
"ENSG00000139220",0.6661535,-0.1688497,2.157845,-0.07824923,0.9376298,0.9572439,"PPFIA2","8499","PTPRF interacting protein alpha 2"
"ENSG00000213658",0.6661535,-0.1688497,2.157845,-0.07824923,0.9376298,0.9572439,"LAT","27040","linker for activation of T cells"
"ENSG00000185988",0.6661535,-0.1688497,2.157845,-0.07824923,0.9376298,0.9572439,"PLK5","126520","polo like kinase 5"
"ENSG00000235568",0.6661535,-0.1688497,2.157845,-0.07824923,0.9376298,0.9572439,"NFAM1","150372","NFAT activating protein with ITAM motif 1"
"ENSG00000070831",4739.365,0.00339079,0.04340351,0.0781225,0.9377306,0.9572802,"CDC42","998","cell division cycle 42"
"ENSG00000134245",15.51304,-0.03465657,0.4481397,-0.0773343,0.9383576,0.9578537,"WNT2B","7482","Wnt family member 2B"
"ENSG00000188051",3.861518,0.06949135,0.9023655,0.07701021,0.9386154,0.9580503,"TMEM221","100130519","transmembrane protein 221"
"ENSG00000176024",56.37799,-0.01845844,0.2401806,-0.07685235,0.938741,0.9580614,"ZNF613","79898","zinc finger protein 613"
"ENSG00000186462",3.414254,0.0771086,1.003592,0.07683262,0.9387567,0.9580614,"NAP1L2","4674","nucleosome assembly protein 1 like 2"
"ENSG00000185437",27.89569,0.02620631,0.3431976,0.07635924,0.9391333,0.9583792,"SH3BGR","6450","SH3 domain binding glutamate rich protein"
"ENSG00000172586",277.2849,0.00899639,0.1181913,0.0761172,0.9393259,0.9585091,"CHCHD1","118487","coiled-coil-helix-coiled-coil-helix domain containing 1"
"ENSG00000132470",2.2014,0.0930153,1.229369,0.07566102,0.9396888,0.9588128,"ITGB4","3691","integrin subunit beta 4"
"ENSG00000172497",1.250011,-0.1181143,1.569034,-0.07527837,0.9399932,0.9590569,"ACOT12","134526","acyl-CoA thioesterase 12"
"ENSG00000071243",143.4336,-0.01145101,0.1525048,-0.07508624,0.9401461,0.9591462,"ING3","54556","inhibitor of growth family member 3"
"ENSG00000105278",1.343866,-0.1199664,1.610029,-0.07451192,0.9406031,0.9595458,"ZFR2","23217","zinc finger RNA binding protein 2"
"ENSG00000187792",138.8716,0.01146261,0.1551552,0.07387837,0.9411072,0.9599615,"ZNF70","7621","zinc finger protein 70"
"ENSG00000062282",31.35231,0.02506501,0.3398187,0.07375994,0.9412014,0.9599615,"DGAT2","84649","diacylglycerol O-acyltransferase 2"
"ENSG00000117281",10.73515,0.04148679,0.5642866,0.07352078,0.9413917,0.9599615,"CD160","11126","CD160 molecule"
"ENSG00000168032",0.6212442,-0.1616667,2.201594,-0.07343164,0.9414626,0.9599615,"ENTPD3","956","ectonucleoside triphosphate diphosphohydrolase 3"
"ENSG00000131095",0.6212442,-0.1616667,2.201594,-0.07343164,0.9414626,0.9599615,"GFAP","2670","glial fibrillary acidic protein"
"ENSG00000156232",193.9382,-0.009578354,0.1304593,-0.07342023,0.9414717,0.9599615,"WHAMM","123720","WAS protein homolog associated with actin, golgi membranes and microtubules"
"ENSG00000215126",30.7376,-0.02325327,0.316841,-0.07339099,0.941495,0.9599615,"CBWD2","150472","COBW domain containing 2"
"ENSG00000196839",80.66291,0.01448461,0.197492,0.0733428,0.9415333,0.9599615,"ADA","100","adenosine deaminase"
"ENSG00000166979",9.860018,-0.04086593,0.5592969,-0.07306661,0.9417531,0.9601189,"EVA1C","59271","eva-1 homolog C"
"ENSG00000139505",1117.009,-0.004587849,0.06308758,-0.07272191,0.9420274,0.9603319,"MTMR6","9107","myotubularin related protein 6"
"ENSG00000100842",350.7476,0.007316612,0.1010768,0.07238663,0.9422942,0.9605372,"EFS","10278","embryonal Fyn-associated substrate"
"ENSG00000166226",3316.858,0.00323347,0.04499428,0.07186402,0.9427101,0.9608633,"CCT2","10576","chaperonin containing TCP1 subunit 2"
"ENSG00000179008",12.42426,-0.03674136,0.5134722,-0.07155472,0.9429563,0.9608633,"C14orf39","317761","chromosome 14 open reading frame 39"
"ENSG00000178226",4.309719,-0.06121327,0.855765,-0.07153047,0.9429756,0.9608633,"PRSS36","146547","serine protease 36"
"ENSG00000203724",27.61994,-0.02444801,0.3418742,-0.07151172,0.9429905,0.9608633,"C1orf53","388722","chromosome 1 open reading frame 53"
"ENSG00000164366",346.9621,0.007291092,0.101982,0.07149393,0.9430047,0.9608633,"CCDC127","133957","coiled-coil domain containing 127"
"ENSG00000158292",186.5148,0.009523847,0.1332163,0.07149161,0.9430065,0.9608633,"GPR153","387509","G protein-coupled receptor 153"
"ENSG00000198298",22.05465,-0.02700591,0.3783538,-0.07137741,0.9430974,0.9608892,"ZNF485","220992","zinc finger protein 485"
"ENSG00000100105",241.515,-0.008897578,0.1255212,-0.07088507,0.9434892,0.9612218,"PATZ1","23598","POZ/BTB and AT hook containing zinc finger 1"
"ENSG00000174483",4.184815,-0.05973107,0.8468419,-0.07053391,0.9437687,0.9614398,"BBS1","582","Bardet-Biedl syndrome 1"
"ENSG00000273167",1.280977,-0.1120497,1.593708,-0.07030754,0.9439489,0.9615239,"SPATA13","221178","spermatogenesis associated 13"
"ENSG00000132005",246.8365,-0.008282244,0.1178703,-0.07026572,0.9439822,0.9615239,"RFX1","5989","regulatory factor X1"
"ENSG00000168955",0.7451578,-0.1525606,2.175178,-0.07013708,0.9440846,0.9615615,"TM4SF20","79853","transmembrane 4 L six family member 20"
"ENSG00000175426",0.669283,-0.1543486,2.247597,-0.06867269,0.9452502,0.962682,"PCSK1","5122","proprotein convertase subtilisin/kexin type 1"
"ENSG00000115274",5.391019,-0.05107253,0.747547,-0.06832016,0.9455308,0.962901,"INO80B","83444","INO80 complex subunit B"
"ENSG00000157653",6.180378,0.05182754,0.7597318,0.06821821,0.9456119,0.9629169,"C9orf43","257169","chromosome 9 open reading frame 43"
"ENSG00000141542",213.1787,0.00870679,0.1279172,0.06806584,0.9457332,0.9629737,"RAB40B","10966","RAB40B, member RAS oncogene family"
"ENSG00000266265",2.071228,0.08873152,1.306846,0.06789744,0.9458673,0.9630118,"KLF14","136259","Kruppel like factor 14"
"ENSG00000154429",229.3735,0.008082206,0.1191115,0.06785414,0.9459017,0.9630118,"CCSAP","126731","centriole, cilia and spindle associated protein"
"ENSG00000196407",4.694969,-0.05415101,0.8045714,-0.06730418,0.9463396,0.9633907,"THEM5","284486","thioesterase superfamily member 5"
"ENSG00000165959",1.703958,0.08970495,1.334987,0.06719537,0.9464262,0.9634121,"CLMN","79789","calmin"
"ENSG00000147576",25.76929,-0.02379067,0.3571212,-0.06661791,0.9468859,0.9637528,"ADHFE1","137872","alcohol dehydrogenase, iron containing 1"
"ENSG00000122299",1164.835,0.004084024,0.06131229,0.0666102,0.946892,0.9637528,"ZC3H7A","29066","zinc finger CCCH-type containing 7A"
"ENSG00000090615",3782.674,-0.002877158,0.04328228,-0.06647426,0.9470003,0.9637962,"GOLGA3","2802","golgin A3"
"ENSG00000184389",0.7002484,-0.1446902,2.216024,-0.06529271,0.9479409,0.9646199,"A3GALT2","127550","alpha 1,3-galactosyltransferase 2"
"ENSG00000270276",0.7002484,-0.1446902,2.216024,-0.06529271,0.9479409,0.9646199,"HIST2H4B","554313","histone cluster 2 H4 family member b"
"ENSG00000154124",384.2789,0.006551784,0.1005492,0.06515999,0.9480466,0.9646606,"OTULIN","90268","OTU deubiquitinase with linear linkage specificity"
"ENSG00000100207",601.8999,0.005199441,0.08105797,0.06414473,0.948855,0.9654162,"TCF20","6942","transcription factor 20"
"ENSG00000166352",105.1373,-0.01114295,0.1741358,-0.06398999,0.9489782,0.9654747,"C11orf74","119710","chromosome 11 open reading frame 74"
"ENSG00000185352",0.9212304,-0.1176348,1.847626,-0.06366807,0.9492345,0.9656018,"HS6ST3","266722","heparan sulfate 6-O-sulfotransferase 3"
"ENSG00000188626",0.9212304,-0.1176348,1.847626,-0.06366807,0.9492345,0.9656018,"GOLGA8M","653720","golgin A8 family member M"
"ENSG00000134548",3.657771,0.05743187,0.9074166,0.06329162,0.9495343,0.9658398,"SPX","80763","spexin hormone"
"ENSG00000166762",3.289766,-0.06595898,1.05064,-0.06277983,0.9499418,0.9661875,"CATSPER2","117155","cation channel sperm associated 2"
"ENSG00000174225",2.673984,-0.06887526,1.101692,-0.06251771,0.9501506,0.9663328,"ARL13A","392509","ADP ribosylation factor like GTPase 13A"
"ENSG00000143107",1.048274,-0.1072639,1.726055,-0.06214396,0.9504482,0.9665386,"FNDC7","163479","fibronectin type III domain containing 7"
"ENSG00000181381",220.8305,0.007691617,0.1238616,0.06209845,0.9504844,0.9665386,"DDX60L","91351","DExD/H-box 60 like"
"ENSG00000100068",40.53617,-0.01762466,0.2857098,-0.06168728,0.9508119,0.9668046,"LRP5L","91355","LDL receptor related protein 5 like"
"ENSG00000163357",0.3854115,-0.1758131,2.86692,-0.06132471,0.9511006,NA,"DCST1","149095","DC-STAMP domain containing 1"
"ENSG00000204961",0.3854115,-0.1758131,2.86692,-0.06132471,0.9511006,NA,"PCDHA9","9752","protocadherin alpha 9"
"ENSG00000204659",0.3854115,-0.1758131,2.86692,-0.06132471,0.9511006,NA,"CBY3","646019","chibby family member 3"
"ENSG00000161055",0.3854115,-0.1758131,2.86692,-0.06132471,0.9511006,NA,"SCGB3A1","92304","secretoglobin family 3A member 1"
"ENSG00000124602",0.3854115,-0.1758131,2.86692,-0.06132471,0.9511006,NA,"UNC5CL","222643","unc-5 family C-terminal like"
"ENSG00000186051",0.3854115,-0.1758131,2.86692,-0.06132471,0.9511006,NA,"TAL2","6887","TAL bHLH transcription factor 2"
"ENSG00000175097",0.3854115,-0.1758131,2.86692,-0.06132471,0.9511006,NA,"RAG2","5897","recombination activating 2"
"ENSG00000255374",0.3854115,-0.1758131,2.86692,-0.06132471,0.9511006,NA,"TAS2R43","259289","taste 2 receptor member 43"
"ENSG00000186710",0.3854115,-0.1758131,2.86692,-0.06132471,0.9511006,NA,"CFAP73","387885","cilia and flagella associated protein 73"
"ENSG00000185271",0.3854115,-0.1758131,2.86692,-0.06132471,0.9511006,NA,"KLHL33","123103","kelch like family member 33"
"ENSG00000205832",0.3854115,-0.1758131,2.86692,-0.06132471,0.9511006,NA,"C16orf96","342346","chromosome 16 open reading frame 96"
"ENSG00000172156",0.3854115,-0.1758131,2.86692,-0.06132471,0.9511006,NA,"CCL11","6356","C-C motif chemokine ligand 11"
"ENSG00000278023",0.3854115,-0.1758131,2.86692,-0.06132471,0.9511006,NA,"RDM1","201299","RAD52 motif containing 1"
"ENSG00000278505",0.3854115,-0.1758131,2.86692,-0.06132471,0.9511006,NA,"C17orf78","284099","chromosome 17 open reading frame 78"
"ENSG00000105675",0.3854115,-0.1758131,2.86692,-0.06132471,0.9511006,NA,"ATP4A","495","ATPase H+/K+ transporting alpha subunit"
"ENSG00000243130",0.3854115,-0.1758131,2.86692,-0.06132471,0.9511006,NA,"PSG11","5680","pregnancy specific beta-1-glycoprotein 11"
"ENSG00000274897",14.68781,0.02783286,0.4542969,0.0612658,0.9511475,0.9669257,"PANO1","101927423","proapoptotic nucleolar protein 1"
"ENSG00000172890",730.9104,-0.004464874,0.07292083,-0.06122906,0.9511768,0.9669257,"NADSYN1","55191","NAD synthetase 1"
"ENSG00000162236",717.4701,0.004743349,0.07749809,0.06120601,0.9511951,0.9669257,"STX5","6811","syntaxin 5"
"ENSG00000002586",4204.595,0.002690306,0.04397791,0.06117404,0.9512206,0.9669257,"CD99","4267","CD99 molecule (Xg blood group)"
"ENSG00000186665",98.7623,-0.01233719,0.2018371,-0.06112448,0.9512601,0.9669257,"C17orf58","284018","chromosome 17 open reading frame 58"
"ENSG00000211456",908.848,-0.004042627,0.0662988,-0.06097587,0.9513784,0.9669589,"SACM1L","22908","SAC1 like phosphatidylinositide phosphatase"
"ENSG00000110723",11.2076,-0.0320072,0.5254131,-0.06091816,0.9514244,0.9669589,"EXPH5","23086","exophilin 5"
"ENSG00000137070",113.3336,-0.01047873,0.1733343,-0.06045391,0.9517941,0.9672678,"IL11RA","3590","interleukin 11 receptor subunit alpha"
"ENSG00000203811",0.3661672,-0.1758132,2.913959,-0.06033483,0.951889,NA,"HIST2H3C","126961","histone cluster 2 H3 family member c"
"ENSG00000187180",0.3661672,-0.1758132,2.913959,-0.06033483,0.951889,NA,"LCE2C","353140","late cornified envelope 2C"
"ENSG00000171126",0.3661672,-0.1758132,2.913959,-0.06033483,0.951889,NA,"KCNG3","170850","potassium voltage-gated channel modifier subfamily G member 3"
"ENSG00000215612",0.3661672,-0.1758132,2.913959,-0.06033483,0.951889,NA,"HMX1","3166","H6 family homeobox 1"
"ENSG00000152583",0.3661672,-0.1758132,2.913959,-0.06033483,0.951889,NA,"SPARCL1","8404","SPARC like 1"
"ENSG00000206077",0.3661672,-0.1758132,2.913959,-0.06033483,0.951889,NA,"ZDHHC11B","653082","zinc finger DHHC-type containing 11B"
"ENSG00000174358",0.3661672,-0.1758132,2.913959,-0.06033483,0.951889,NA,"SLC6A19","340024","solute carrier family 6 member 19"
"ENSG00000142319",0.3661672,-0.1758132,2.913959,-0.06033483,0.951889,NA,"SLC6A3","6531","solute carrier family 6 member 3"
"ENSG00000173250",0.3661672,-0.1758132,2.913959,-0.06033483,0.951889,NA,"GPR151","134391","G protein-coupled receptor 151"
"ENSG00000205002",0.3661672,-0.1758132,2.913959,-0.06033483,0.951889,NA,"AARD","441376","alanine and arginine rich domain containing protein"
